time,RuBP,ER,EPP,EPG,EP,EOP,PGA,TP,FBP,HeP,E4P,SBP,S7P,PeP,ADPG,ATP,PGAc,TPc,FBPc,F26BPc,HePc,UDPGc,SucPc
10.013307240704501,0.003687741229243342,0.0009453388175491253,0.00023188766814645704,0.000247568282758175,0.000742612012877071,0.000619375819488601,0.0020469064188962023,0.007855764029350858,1.7588399900657027e-05,0.0004035647534221698,0.0018750445752698365,8.09001162042094e-06,2.9829698512588e-05,0.0008101655582863806,0.00011046312557033414,0.0013948598706809937,0.0008501672952549261,0.005611715514550154,7.879868455485999e-06,3.4719409818800126e-07,0.0009380343873446686,0.004636751168036608,1.70191275387859e-06
10.074363992172211,0.0036882721788757734,0.0009458215032872418,0.00023194905514969374,0.0002476967613435919,0.000743001467427105,0.0006183098735764678,0.00204778928681,0.007857395234885529,1.759532728471275e-05,0.00040400781646546355,0.0018757591520623723,8.094578924683456e-06,2.98673030497372e-05,0.0008109377371237003,0.0001105779024743281,0.001394780862940845,0.0008511614034319937,0.005616909484886056,7.894404961356384e-06,3.4690579153831623e-07,0.0009374676047038586,0.004633817121718756,1.7011687577928268e-06
10.135420743639921,0.003688800741679298,0.000946302828052476,0.00023201025854668452,0.00024782492248439817,0.0007433900617890858,0.0006172466610501827,0.00204867035486445,0.007859021263317657,1.760223237834005e-05,0.00040444980998336204,0.0018764690554829988,8.099123364331511e-06,2.9904863410027915e-05,0.0008117090161833454,0.00011069276930766091,0.0013947019291576915,0.0008521548251186257,0.005622095454751767,7.908932473314293e-06,3.4661404085973627e-07,0.0009369018678365646,0.004630885709725758,1.7004256138066978e-06
10.196477495107631,0.003689326824916249,0.0009467827711066017,0.00023207127558086207,0.0002479527590691201,0.0007437777923199197,0.0006161862159114065,0.00204954960860654,0.007860642232367059,1.7609115530954338e-05,0.00040489072469885885,0.0018771743483270789,8.103645290179535e-06,2.9942378351231095e-05,0.0008124793639653234,0.00011080772484678295,0.0013946230705131223,0.0008531475264958284,0.005627273389181689,7.92345157564136e-06,3.4631887434981416e-07,0.000936337150094269,0.004627956965659987,1.6996832536772455e-06
10.257534246575343,0.0036898503385065103,0.0009472613125673221,0.00023213210358085347,0.0002480802641969956,0.000744164655394248,0.0006151285710249706,0.0020504270333342994,0.007862258249151405,1.7615977585912824e-05,0.00040533055174560816,0.0018778750918602947,8.108145027971372e-06,2.9979846648904775e-05,0.0008132487505620871,0.00011092276751989746,0.0013945442881003623,0.0008541394743286869,0.005632443259267821,7.937960963799171e-06,3.460203201421237e-07,0.0009357734259568444,0.0046250309220522015,1.698941611388238e-06
10.318590998043053,0.003690371198987444,0.0009477384334379087,0.00023219274002245335,0.00024820743133353493,0.0007445506471493466,0.0006140737581013204,0.002051302613837419,0.007863869413743394,1.762281913448832e-05,0.0004057692824400137,0.0018785713458145008,8.112622894535168e-06,3.0017267108630527e-05,0.0008140171462560691,0.00011103789586459036,0.0013944655831359708,0.0008551306361417974,0.005637605030711625,7.952460012262634e-06,3.457184062426744e-07,0.000935210672835316,0.0046221076087528505,1.6982006269841166e-06
10.379647749510763,0.003690889340625463,0.0009482141181734004,0.000232253182888552,0.00024833425514821176,0.0007449357631606705,0.0006130218043115544,0.0020521763342626013,0.007865475793525652,1.7629640149079073e-05,0.00040620691060428386,0.0018792631614356614,8.117079151590027e-06,3.0054638697122687e-05,0.0008147845254286333,0.00011115310781887037,0.0013943869567455364,0.0008561209823624457,0.0056427586645012556,7.966949230492892e-06,3.454131602671609e-07,0.00093464887512984,0.004619187048798068,1.697460256224469e-06
10.440704500978473,0.003691404679946687,0.0009486883477894053,0.00023231342965602029,0.0002484607291085625,0.0007453199995674288,0.0006119727413492928,0.002053048179409734,0.007867077488411768,1.763644122137681e-05,0.0004066434275776128,0.0018799505984022809,8.121514115584791e-06,3.0091960221078764e-05,0.0008155508584063717,0.00011126840190874873,0.0013943084101403075,0.0008571104805254537,0.0056479041264795435,7.981427979993625e-06,3.451046102212847e-07,0.0009340880102332099,0.004616269272050367,1.6967204391301287e-06
10.501761252446183,0.003691917134939034,0.0009491611035747096,0.00023237347784151301,0.00024858684677780567,0.000745703352463973,0.0006109266005493655,0.0020539181340039347,0.007868674595708506,1.764322291338228e-05,0.0004070788248654838,0.00188063371578066,8.125928098488102e-06,3.012923049830147e-05,0.0008163161158121359,0.00011138377662098523,0.0013942299445302744,0.0008580990983907753,0.005653041382126736,7.995895658232284e-06,3.447927840793281e-07,0.0009335280561391695,0.004613354307797168,1.6959811170321052e-06
10.562818003913893,0.0036924266365210676,0.000949632369094634,0.00023243332530528896,0.00024871260254420393,0.0007460858175702999,0.0006098834102140879,0.002054786182355018,0.007870267192104272,1.7649985548988363e-05,0.0004075130951765963,0.0018813125670715382,8.130321374286946e-06,3.0166448432021516e-05,0.0008170802705352497,0.00011149923019915956,0.00139415156115383,0.00085908680571539,0.005658170392303773,8.01035216482244e-06,3.444777095421346e-07,0.0009329689958467941,0.004610442180604414,1.6952422421126692e-06
10.623874755381605,0.0036929331541602156,0.000950102134617698,0.00023249297092217694,0.0002488379932363948,0.0007464673895003681,0.0006088431897057043,0.002055652307521776,0.007871855293866192,1.7656728820195677e-05,0.00040794623458681467,0.0018819871894695573,8.134694104621241e-06,3.0203613168758364e-05,0.0008178433019618108,0.00011161476023034877,0.001394073261368466,0.0008600735781569707,0.0056632911037347335,8.02479875921992e-06,3.441594134994301e-07,0.0009324108272849195,0.004607532901010883,1.694503798763641e-06
10.684931506849315,0.003693436593124217,0.0009505703792488425,0.00023255241187732995,0.00024896301161878953,0.0007468480647101439,0.0006078059732753489,0.0020565164946464683,0.007873439017887632,1.7663453471364944e-05,0.0004083782335642909,0.001882657647325708,8.13904663823491e-06,3.024072344985579e-05,0.0008186051786581203,0.00011173036539497639,0.001393995046333326,0.0008610593815461128,0.005668403486687376,8.039234436184745e-06,3.438379241917839e-07,0.0009318535235181992,0.004604626502916344,1.6937657177347128e-06
10.745988258317025,0.0036939368823648002,0.0009510370862113786,0.00023261164597924153,0.0002490876519551383,0.0007472278389760561,0.000606771789681476,0.0020573787281027395,0.007875018443939799,1.767015985862934e-05,0.0004088090846459253,0.001883323994972697,8.143379254847096e-06,3.0277778166131455e-05,0.0008193658731820246,0.00011184604397011813,0.0013939169172807258,0.0008620441853387315,0.005673507502743931,8.053659025948814e-06,3.4351326936142423e-07,0.0009312970667839646,0.004601723011602429,1.693027949564765e-06
10.807045009784735,0.003694433992321684,0.0009515022456987214,0.0002326706720863494,0.0002492119110634789,0.0007476067070356095,0.0006057406582681823,0.002058238991372552,0.007876593590130158,1.7676848041304462e-05,0.0004092387830375039,0.0018839862691641062,8.147692108444373e-06,3.0314776433046263e-05,0.0008201253645332439,0.00011196179369336364,0.001393838875678783,0.0008630279654523748,0.005678603100542068,8.068072363370328e-06,3.431854758802565e-07,0.0009307414544765437,0.004598822438218647,1.6922904773444387e-06
10.868101761252445,0.003694927882989682,0.0009519658461495111,0.0002327294887927602,0.0002493357851187884,0.0007479846638878654,0.0006047126007496975,0.0020590972681623575,0.007878164490090473,1.7683518153431887e-05,0.0004096673232729011,0.001884644511079191,8.15198538466741e-06,3.035171730950553e-05,0.0008208836300897091,0.00011207761243812217,0.0013937609229362506,0.0008640106961778268,0.005683690231978344,8.082474282142782e-06,3.4285457083929624e-07,0.0009301866801743797,0.004595924797472367,1.6915532759692323e-06
10.929158512720155,0.0036954184767066245,0.0009524278696759046,0.00023278809373958824,0.0002494592679776197,0.000748361705474875,0.0006036876473852865,0.002059953542987949,0.007879731233422217,1.769017059846264e-05,0.0004100946974635511,0.0018852987778530726,8.156259383279283e-06,3.0388599650514923e-05,0.0008216406413823214,0.00011219349856747271,0.001393683060247854,0.0008649923459409076,0.0056887688606985735,8.09686461176056e-06,3.4252058211951594e-07,0.000929632723698518,0.004593030116898129,1.6908162907887147e-06
10.990215264187867,0.0036959057149934843,0.0009528883016128827,0.00023284648505341924,0.0002495823546775725,0.0007487378272583139,0.0006026658240812206,0.002060807799952827,0.007881293881214885,1.769680564260574e-05,0.0004105208989549226,0.0018859491184926682,8.160514345907067e-06,3.042542241495026e-05,0.0008223963729205638,0.00011230945019504773,0.0013936052889173477,0.0008659728861551553,0.0056938389443632895,8.11124318385715e-06,3.421835371994697e-07,0.0009290795718782692,0.004590138417496084,1.6900794822036805e-06
11.051272015655577,0.0036963896743947926,0.0009533471499108231,0.00023290466421880868,0.0002497050484360007,0.0007491130224504943,0.0006016471252175254,0.002061660024174801,0.00788285230700516,1.7703422767705975e-05,0.0004109459271701863,0.0018865955180015518,8.164750088434375e-06,3.0462185211390686e-05,0.0008231508201407824,0.00011242546390932858,0.0013935276109756276,0.0008669523110235477,0.005698900403795744,8.125609392608198e-06,3.4184346059738375e-07,0.0009285272549302513,0.0045872496796872985,1.6893429029420752e-06
11.112328767123287,0.0036968702440206714,0.0009538043911262965,0.00023296262805891,0.0002498273411154441,0.000749487287386206,0.0006006315889377242,0.0020625101993636554,0.00788440664468319,1.7710022544431808e-05,0.00041136977309568526,0.0018872380502302282,8.168967017745202e-06,3.049888674652265e-05,0.0008239039494294726,0.00011254153841595156,0.0013934500274442006,0.0008679305831136556,0.00570395321095526,8.139963239451173e-06,3.4150038094089556e-07,0.0009279757428425235,0.004584363940223132,1.6886064775669144e-06
